date,text
2021-11-25T18:08:00.000Z,Happy Thanksgiving from the City of Puyallup! https://t.co/2eQgSdKkVG
2021-11-25T03:40:00.000Z,The City of Puyallup seeks applications from residents to write ?for? and ?against? statements for the voters? pamphlet regarding a bond measure for a public safety facility. To apply please call 253-841-5480 or email info@puyallupwa.gov. https://t.co/ElWQ9KZLxv
2021-11-24T23:04:08.000Z,"At the November 23, 2021 City Council Meeting, Mayor Door passed a proclamation declaring Saturday, November 27, 2021, as Small Business Saturday in Puyallup. On behalf of the City, we invite residents to support our local small businesses this holiday season! https://t.co/8iRPtksTzr"
2021-11-24T17:07:00.000Z,"City Hall will be closed on November 25 and 26, 2021 in observance of the Thanksgiving holiday. We will reopen on Monday, November 29 at 8 am. https://t.co/uFDrwxK9Ts"
2021-11-23T17:51:00.000Z,"Next time you are in downtown, you might notice something new near Charlie's Restaurant. A big thank you to Puyallup Main Street Association for coordinating the new mural. https://t.co/nJSmlUll6s"
2021-11-23T02:53:00.000Z,"Starting today, November 22, Sam Peach Park playground will be closed for the installation of new equipment. The new playground is anticipated to be completed in late December.  FMI read our e-new article here: https://t.co/sneOkbuUQp https://t.co/s7yzQmfeJ1"
2021-11-23T02:03:00.000Z,"The Puyallup City Council approved extending the City?s Outdoor Dining Program for another year. Additionally, the Council approved making the City?s Food Truck Pilot Project into a permanent program. FMI https://t.co/DZOtPKcuCC https://t.co/FdHB9A5yUE"
2021-11-22T04:00:00.000Z,"The City is in the process of redesigning its website, https://t.co/fO6OrU7Dz9. As part of the project, the City seeks feedback from the public on the current site and what they would like to see in the redesign. Please take our survey here: https://t.co/Ej2fhgPrUN https://t.co/jNCJBSMZ9Y"
2021-11-21T03:58:00.000Z,"The City of Puyallup is pleased to announce the launch of its new online permitting software system. Starting on Monday, December 13, 2021 at 8:30 am, City customers will be able to submit building permit applications conveniently online. FMI https://t.co/br0YZ3VKkz https://t.co/pH4oBO9xES"
2021-11-19T23:52:00.000Z,"The Friends of the Puyallup Public Library is hosting their annual Holiday Book Sale on November 20 at the Library. From 10am to 4 pm, give the gift of reading with a great selection of books. Learn more at https://t.co/2JjxXC1eaF. https://t.co/IXconbG5do"
2021-11-18T23:40:38.000Z,"Update on the Riverwalk Trail. The western section of the Riverwalk Trail, from 11th St NW to River Road will remain closed through Monday, November 29th. Staff have identified multiple trees that need to be removed before it is safe to reopen that section of the trail. https://t.co/aXzUw2Wz4B"
2021-11-18T19:48:57.000Z,@wakajakak You can watch the Open House on Facebook and comment during the livestream or you can email us at epuyallup@puyallupwa.gov.
2021-11-18T18:34:00.000Z,"The City of Puyallup is hosting a Public Open House to gain feedback about improvements to a section of Shaw Road, between 12th Ave SE and 23rd Ave SE. The Open House will be held via Zoom and Facebook Live, on December 9, 2021 at 5:30 pm. FMI https://t.co/pDTr7oydBb https://t.co/VHIBQOisF1"
2021-11-18T03:05:00.000Z,Phase 3 of the Salmon Springs Water Main Replacement project is set to begin soon. Learn more in our article here: https://t.co/II52nm06lF https://t.co/QB3MMzRMBM
2021-11-17T03:37:00.000Z,"The City is in the process of redesigning its website, https://t.co/fO6OrU7Dz9. As part of the project, the City seeks feedback from the public on the current site and what they would like to see in the redesign. Please take our survey here: https://t.co/Ej2fhgPrUN https://t.co/I8XvDdPzgY"
2021-11-16T22:40:04.000Z,All Parks are now open. The Riverwalk Trail is open from 11th ST NW to Mama Stortini's Restaurant. The western section of the Riverwalk trail from 11th St NW will remain closed for the next few days so that crews can continue tree removal and cleanup. https://t.co/hPx0EqFKzl
2021-11-16T15:00:01.000Z,"Public Works has been notified of a sink hole at the intersection of 7th Ave SW and 16th St SW. Crews are working to repair and repave the asphalt. Starting at 8 am today, November 16, the west bound lane at that intersection will be closed while the repairs are being made. https://t.co/DhBicSYTt3"
2021-11-16T01:08:09.000Z,RT @PuyallupPD : ALL City Parks and Trails are closed due to high winds. Park Staff will assess the safety of the parks and trails once the weather subsides and will notify when its safe to reopen them. Please stay safe! https://t.co/hMZCTheovq
2021-11-15T23:32:00.000Z,"The City is implementing a new online permitting system, called CityView, which will allow staff to manage permits all electronically. The City will have a planned service interruption for permit applications beginning December 8 through 10, 2021. FMI https://t.co/br0YZ3E9t1 https://t.co/n7hJHgtJId"
2021-11-15T16:33:13.000Z,"RT @wsdot_tacoma : Cleared: Road work on SR 512 WB, between MP 11.58, near Benston Dr E, to MP 10.9 near Pioneer Way."
2021-11-15T16:32:10.000Z,RT @wsdot_tacoma : #Puyallup: We have one lane of WB SR 512 open now. The left lane remains closed for cable barrier repairs. Here is what our maintenance crews are working on. @wspd1pio https://t.co/TnM5eKuqqO
2021-11-14T23:25:00.000Z,"In October, the City's Emergency Management division held a full-scale exercise called the ""Puyallup Chill-Out."" This exercise was done in coordination with over 20 emergency response agencies. Learn about the Chill Out in our e-newsletter article here https://t.co/gP0xDAj7xu https://t.co/g4hoXLLvuk"
2021-11-13T03:12:00.000Z,"The City is working to identify new ways to enhance the character, aesthetic, and functionality of streets in Downtown Puyallup and along the Meridian corridor. Learn more about the Meridian Streetscapes Project at https://t.co/Zlnkk0FvsX https://t.co/6aN579MA8Y"
2021-11-12T17:56:31.000Z,"There is a flood watch in effect for our area today through Saturday. Drivers are encouraged to practice caution. The Riverwalk Trail is closed.  Puyallup PD is contacting residents that may be impacted by potential flooding. For weather updates, go to  https://t.co/2g0PfezzwC. https://t.co/fkzslZWxh2"
2021-11-11T18:19:00.000Z,"Today, let us honor our service men and women in the military, both active duty and veterans. Your work has helped to keep our nation free. Happy Veterans Day! https://t.co/tcCDh3FNrz"
2021-11-10T03:00:02.000Z,"On behalf of the City of Puyallup, we extend our sincerest gratitude for the courageous act of heroism from Federal Way Officer Donovan Heavener. His actions on October 31, 2021, were an example of excellence in law enforcement and bravery. Thank you Officer Heavener! https://t.co/o7weXnorrz"
2021-11-09T22:24:47.000Z,"The traffic signal at the intersection of 12th ST SW and W Pioneer is down. Public Works has installed temporary all-way stop signs as an interim solution until repairs to the signal can be made. Drivers, please practice caution while crossing this intersection. https://t.co/KT1XsbHn3s"
2021-11-08T02:19:00.000Z,"Starting on Monday, November 8, 2021, a section of 33rd ST SE will be closed for approximately three weeks. Contractors will have the west side of the street closed for a sewer line extension project. FMI contact Ken Cook at kcook@puyallupwa.gov. https://t.co/k90fxdHkHr"
2021-11-07T00:07:00.000Z,"City Hall will be closed on Thursday, November 11, 2021, in observance of Veterans Day. We will reopen on Friday, November 12. https://t.co/Kw71exvckN"
2021-11-05T17:00:00.000Z,"The Puyallup Activity Center is hosting a Vaccine Event on November 18th, from 10 am to 2 pm, in their parking lot. Vaccines available include Pfizer, Moderna, and J&amp;J. Booster shots are also available. Walk ins are welcome. To register, please go to https://t.co/dQsmW3JO9M. https://t.co/INvXD0yl2q"
2021-11-05T00:03:00.000Z,Green Puyallup Day is November 6. This is an annual celebration of our urban green spaces. Volunteer to plant trees and build friendships that last a lifetime. 9 am to 12 pm at various locations in Puyallup. Learn more at https://t.co/GOtSM7d1Mp https://t.co/EZSadF7zko
2021-11-03T01:00:01.000Z,"Today, November 2, our Mayor presented the leadership team at MultiCare Good Samaritan in Puyallup with a special gift. The City created and signed a thank you banner to show our appreciation for health care heroes. Thank you MultiCare! https://t.co/BmhpAcEsx1"
2021-11-02T17:10:00.000Z,"Today, November 2, is Election Day. Make sure to drop off your ballot by 8 pm today at a local drop box. For a list of ballot drop box locations in Puyallup, please go to Pierce County's Elections page here https://t.co/VeIQrXHTJy https://t.co/n3vXBzmlo6"
2021-10-31T02:30:00.000Z,"The City is in the process of redesigning its website, https://t.co/fO6OrU7Dz9. As part of the project, the City seeks feedback from the public on the current site and what they would like to see in the redesign. Please take our survey here: https://t.co/Ej2fhgPrUN https://t.co/7rQ86ZPd4U"
2021-10-30T01:13:00.000Z,"Booallup is back this year! Bring all the little Ghosts and Ghouls to downtown for a fun and safe Trick-or-Treat experience. Saturday, October 30, from 1 pm to 4pm in downtown Puyallup. For info, visit Puyallup Main Street Association website at https://t.co/7oRJMXihTL https://t.co/DTCXQbqLGl"
2021-10-29T15:47:10.000Z,"RT @PuyallupPD : Morning commuters, please be advised that the 2100 block of East Pioneer is closed in both directions for a three-car collision. The roadway is expected to be closed for the next hour or so. Thank you so much for being so patient as we work to clear the scene. https://t.co/KwdMwqXOOT"
2021-10-29T00:12:00.000Z,"?Community Court is much less formal than traditional court and as a result, I get to have much more direct interaction with participants? says Judge Beall. Learn about Community Court in our latest e-newsletter article here https://t.co/X6NdqK1Lq2 https://t.co/uMDcc8QIp8"
2021-10-28T21:30:00.000Z,"Due to the pedestrian v. train incident that occurred this morning, there is significant train traffic backup through town. Railway crossings will be experiencing higher than normal train traffic today. Please plan for longer commute times home tonight. https://t.co/nH6HJyQOfk"
2021-10-28T20:34:10.000Z,RT @PuyallupPD : Update - the tracks have been cleared https://t.co/4zE1LDOKOG
2021-10-28T18:32:47.000Z,"RT @PuyallupPD : Puyallup Police Department is on scene for a train v. pedestrian.  The train is stopped on the tracks and crossings at 5th St. NW, 7th St. NW &amp; 12th St. NW are all blocked.  Please avoid the area during our investigation.  Thank you. https://t.co/lqtz4YGo4Y"
2021-10-28T16:02:24.000Z,"RT @PuyallupLibrary : Join us for some eerie fun ghost stories with Karen Haas. From the gently scary to frightfully chilling these tales have stood the test of time.˜Via live stream Saturday, October 30th @ 2:00pm. Registration required:  https://t.co/BoKh9gWRG4 https://t.co/rKSLucHYAp"
2021-10-27T18:39:19.000Z,RT @PuyallupLibrary : Fall has transformed our trees into the most gorgeous of flames! ?? #fallcolors #autumn #seasons https://t.co/cwIOPBHAPr
2021-10-26T22:11:00.000Z,October is Domestic Violence Awareness Month. Learn how you can take action to prevent domestic violence by visiting our resources page here https://t.co/RcpJqXFyHL https://t.co/iTSyu7BDGC
2021-10-25T17:10:00.000Z,"Booallup is back this year! Bring all the little Ghosts and Ghouls to downtown for a fun and safe Trick-or-Treat experience. Saturday, October 30, from 1 pm to 4pm in downtown Puyallup. For info, visit Puyallup Main Street Association website at https://t.co/7oRJMXihTL https://t.co/Zt6okc30SS"
2021-10-25T02:19:00.000Z,"Sound Transit contractors will be closing a section of 5th ST NW, between W Main and W Stewart, to install new utilities and continue buildout of the pedestrian bridge. Monday, October 25, through Thursday, October 28, between 8 PM and 5 AM. FMI  https://t.co/rJV98YPJjp https://t.co/cuMwYypMAd"
2021-10-23T17:13:00.000Z,"Looking for a career in Puyallup? Come join our team!  For a current list of career opportunities with the City of Puyallup, please go to https://t.co/eo382ky130 https://t.co/OcNTdXLbNS"
2021-10-23T01:09:00.000Z,"Our next City Council Meeting is Tuesday, October 26, 2021, at 6:30pm. The meeting will be held both in-person and electronically via Zoom. For a copy of the agenda and instructions on how to provide public comment, please go to https://t.co/nMPCyvbPkU https://t.co/OnsXh71QN1"
